label	text1	text2
1	Best pole dancing teacher around ! Hannah has a way of making you feel comfortable and ultimately confident in yourself . The way she approaches teaching is non intimidating . She is a super sweet girl with a contagious personality . I always leave her studio on cloud 9 !	
0	The quality of the food has really plummeted over the past year . We use to love coming her to get the creamy clam chowder , not its watery and gross . The nachos were awesome , now the cheese looks brown and disgusting . After 7+ years of coming regularly we likely won 't be back .	
0	Biggest rip - off company I have dealt with , and I have dealt with many . Not up front with fees and hit with way overpriced bill after job is done . I am a very dissatisfied customer , but last time for sure !	
0	I have been to this location multiple times before with okay results . However , lately my visits to this store have been a huge joke . There is never anyone on the sales floor and I have to go hunt someone down if I want to check out . Additionally , they used to have so much more of a selection . Don 't waste time or money here , go to a different store .	
1	This place is so wonderful ! The drinks are stiff and cheap . The bartender , Shannon , is amazingly awesome . She is friendly and will concoct anything you ask . It is typical dive bar food , like cheese crisps and burgers , but the prices are great and the salty food hits the spot when you are three sheets ... . Stop to check out this neighborhood spot and you will have a great time !	
0	Been a member since gym opened and it has just gone down hill . Kids throwing a football around the gym at the Entrance inside . Trainer 's having inappropriate conversation while on the clock . To bad it use to be a great place to work out .	
1	I 've been going to see Sarah for some time and she has always provided excellent service . She has done everything from cut and color to Brazilian blowout . I definitely recommend her to anyone looking for great salon service !	
0	I went to this restaurant for the first time in mid November , 2006 with friends . I think my expectations for the restaurant were too high because , the food was pricey but not worth the money . But on a good note , the service was attentive . If your looking for a place to be seen , its perfect . If your looking for excellent food for an affordable price , look elsewhere .	
1	THANK YOU CAIT ! Made my 21st birthday cakes just the way I wanted them ... I know I 'm 2 months late on a review but but better now then never ' thank you so much you did an amazing job on both the cakes . Next birthday in Vegas I 'll be calling you again . Best cake maker EVER !	
1	I 've been 3 times to Castello coffee . It has to be one of my first thoughts when recommending coffee to Italian visitors of ours . The coffee is excellent as is the service and the price is pretty good too !	
0	i think this place is overrated ... . the food is never that good and the staff is and alwas has been kind of blah ! avoid if ya can and save your money ... its not cheap for a sandwich shop ... . go next door to the next place	
1	Just wanted to highly recommend John at this location for those who get deep tissue massages . He was very thorough and my 90 minute massage was one of the best Ive ever had . Very professional and experienced !	
1	First time CHANG ' s . Went here from recommendation . Pork shobao was good . Attentive staff and multilingual ( Chinese , English and Tagalog ) . the congee was bland . The hargao was just ok . I would definitely come back .	
0	Literally the worst buffet I have ever been to . Went there for dinner the other night and everything was just terrible . Half the food was cold and the whole place smelled like old fish . Couldn 't even finish one plate of food , ended up going to get pizza elsewhere . Avoid at all costs .	
0	Tastes bad , food all seems processed , and my food was ordered and ready within 30 seconds - literally . At least hold onto my food for a few minutes to make me believe the food is fresh . Wouldn 't recommend , this is my first time here and I won 't ever be back .	
1	This is our new favorite place ! We have been several times over the past year and the food is always fresh and consistent . We went on Sunday , and they have expanded the seating area which made for an even better experience . Love this place !	
1	Unbelievable experience ! Just moved here from Chicago and my mom is a hair stylist . I 've always been very wary of getting my hair cut as I never had to pay for it . I was done up by Radi and he was absolutely amazing ! Attention to detail and precision were second to none . Best haircut in my life !	
1	First time trying Indian food , and I don 't think it could have been at a better place . I got the Dhaba chicken curry , and I really enjoyed it ! We also got the garlic and kashmiri naan , and both were delicious . I really enjoyed the atmosphere and the staff were all very friendly . Definitely a great experience !	
0	DONT BOOK A ROOM HERE . This place is disgusting , stains on the sheets , dirty bathroom , the floor in the room is stained and extremely dirty ... just don 't stay here ! ! ! ! ! !	
1	I really like this place . They have great combination meals . The fresh and crisp taste of the snap peas assures you that they just made your food when you ordered it . I am one of those people who goes in to pick up my food and doesn 't like to wait for delivery . They are fast and efficient , even if you walk in and order !	
0	Other than the decor , this over - priced , noisy taco joint lacks culinary appeal . Props to the service -- good and prompt . I ordered the three tacos and side combo . The tacos were salty and the fish was this side of bad .	
0	Our very presence in their lobby was an inconvenience to them . The manager was extremely rude when we asked for a table w out a reservation . No offer to wait just a blunt 45 min wait along with a snarky comment as we left do not take any more people with out a reservation . Thanks for the rude interaction were headed to Cheesecake Factory .	
1	I love that the place is clean , and the food is fresh . I have eaten their several times and the staff is very friendly . The shrimp are huge and wonderful . I 'm glad I stopped in and gave them a try .	
1	Most amazing time . Bar was fun and the happy hour prices were amazing . Love the decor and the employees all seemed to be having a great time . I even saw the a couple of employees joking and having fun with a darker skinned manager . It was a pleasure to see people enjoying their jobs .	
0	It 's a Friday , at midnight . The Vig Uptown has 4 stars on Yelp ... . . HOW COME THERE ' S NO ONE HERE ? ? ? Where is everyone ? Why is it so quiet ? I was very confused- it looks like a place where there should be a ton of people . But no , empty . Sad .	
1	Tried there shrimp kabobs with peanut sauce and was pleasantly surprised , they are juicy and tasty critters ! ! ! The Chicken pot - stickers are homemade and are the bomb with the zesty dipping sauce ! ! ! ! Flo you rock the House ! ! !	
1	First and only visit to a QT . The young lady at the register greeted me as I walked in . Nice . Very clean for a convenience store . I just don 't agree with the buy 2 drinks for $ 3 . 30 , but get 1 for $ 2 . I see it here , in Indiana and every where I 've traveled . Attentive service for the 5 minutes I was there .	
0	Very disappointing especially for the price ! Server was terrible . My food order was wrong so I had to wait for them to cook the meal I ordered while I watched my husband finish his food . Then when my dinner finally arrived I shoveled my food down because we both couldn 't wait to get out of there . Great date night . Won 't be going back .	
0	Really overpriced food ! I really wouldn 't mind the prices if the food was worth it , but my Brick Chicken was too dry and seriously wasn 't worth 24 dollars . The portion for that thing was too small . Go somewhere else to get better food in Vegas . Even when the place was empty the food took forever to come out !	
1	Best automotive experience I 've ever had . My car 's check engine light was on and instead of charging me an arm and a leg to fix a problem I might not have ( a new converter ) , they walked my car through the steps that led to the problem and fixed it ( a bottle of seafoam in my gas tank to clear out my sensors ) . They were friendly , helpful and fair .	
1	I 'm a regular during the lunch hour , food is always prepared quickly with quality and the customer service is great . My only comment with be the portion of meat you receive in salads or rice bowls , other than that it 's definitely a great spot for lunch in the area .	
0	I went here on a Thursday afternoon when it wasn 't really busy and the vibe I got from the employees was that they really disliked their job . I have been here numerous times and its the same thing every time . I also got sick from the food this time which prompted me to write about it . I think I will try avoiding this place from now on .	
1	I really enjoy this location . Service can be hit or miss but I prefer it over all of the other locales . Pros : Vegetarian friendly Food is consistantly delicious Outdoor seating , weather permitting Spacious with upstairs seating Clean Cons : Service ( see above )	
1	The Outdoor pool is a must do for the summer if you live in Vegas . It 's great for children and even adults . The only down side is that there is limited loungers and chairs . If you don 't get there early you 'll be sitting on the ground . Still full for all ages .	
1	Went last weekend for the first time . Family had a ton of fun . Daughter loved the kid slides . A few staff could be a little more attentive at the slides , but the majority were great ! Looks like the park could use a few cosmetic updates , but will def return again !	
1	Aqua Touch is one of the few retailers that I frequent to stock and replenish my salt water system . I go here because the store is always impeccable , they have an incredible selection of fish / coral/inverts that are always good looking , healthy and priced reasonably . I come here to stock up on pre - mixed water and frozen fish food . Aqua Touch I am a big fan !	
0	I have gone to this place for years and USED to really love it . I still love the atmosphere , but the food has gone WAY down hill . If your looking for great decor , friendly staff and poor food this is your place . Seems that they are resting on their fame now only .	
1	Stopped at brickhouse while visiting Madison for the first time . There was a great selection of Wisconsin beers on tap . We ordered the catfish sandwhich which was delicious and also tried the pulled pork sandwich which was great too . Our server was friendly and helpful . Very pleased and would definitely recommend !	
0	This place was terrible ! ! ! They took over 15 minutes to get the food . . We ended up leaving after paying without the food because they weren 't wearing gloves and kept touching lifting up their pants ! I will never eat at this place ever again ! !	
1	Despite getting locked in a shower and the slow and uninspired tea service , my time at Qua was perfection . I took my best friend here the day before her Vegas wedding and we both had wonderful spa experiences with the day pass . It was ideal because we had plenty of time to chat and relax . Of course , if I wanted total silence and privacy , I might go elsewhere .	
1	I had so much fun at Tavern 51 ! The drinks prices were very reasonable . The bartender was fun and attentive . They have a great patio out back . The decor is nice and the place could not be cleaner !	
0	This place was empty came here twice . Mabe 2 groups at the most were in here . Ultra high prices Hookahs cost 20 to 30 dollars its nuts . They don 't smoke that great and the guy working there was a little creepy he would pop up all over the place . The prices where just outrageous there 's palace in summerlin that 's way cheaper and nicer . I would npt recommend this place .	
1	After eating the kobe burger , don 't know if I want to eat burger elsewhere . Definitely a must go place if you are in Vegas and tired of all the buffet places . I had the kobe burger with portobello mushroom and it was just heavenly ... moist and melts in your mouth goodness and not greasy at all ! ! ! ! Sweet potato is a very good side .	
1	Food : good ! Chicken and waffles and potatoes . Great portions and decent prices . Service : good for as busy as they are . Atmosphere : looks good but it is soooooo busy all the time and the wait sucks ! ! ! We love this place but you have to be patient . Expect a 45 minute wait .	
1	They take great care of our pets here . We rarely have much of a wait , and all of the staff are courteous and talented in handling and caring for pets . All of the vets we have met with were professional , friendly , and very capable .	
1	This is a fantastic salon because the 2 owners work together with their 2 assistants . It is small and they cater to you as an individual . They show respect and are not high up on their horses . They listen to what the customer wants and suggest what they think would work best for the client 's hair . They are both exremely talented stylists and colorists .	
0	Dear Lord ... who has been reviewing this place ? Went there for their quote unquote BEST CRAB ... . more like crap . They are small legs of crab , cut in half , as dry as jerky and there was something gritty on them . SERIOUSLY ? Place is nice enough looking - service was personable , but the food was not worth the price of admission . I worry that this restaurant YELPING is fixed .	
0	Walked in , awkwardly sat myself after no one greeted me . Waitress came and took my order ( a beer ) , and then I sat there for about 15 minutes watching her serve everyone around me . Finally just walked out . Not sure if anyone even noticed . So , yeah ... that happened .	
0	We went for breakfast and it was okay , edible I suppose . Especially considering we were up all night partying . Everything we got was cold , especially the eggs . I did like they had different breakfast sauasages . We got the $ 32 pass to eat here and at excalibur buffet all day . Great deal even if you only going to eat there 2 times that day .	
0	Such a bad ass restaurant . DO NOT GO HERE ! ! If they say the waiting time is 10 minutes it is for at least for an hour . If you try to make a complain of their information they will say how the hell do I know when they leave ? They think they are serving you for a free . They will treat you like a dirt .	
1	I 'm all about the Watering Hole at this location ! James , the beer guru , is awesome , friendly and a true beer encyclopedia . Have a couple of beers , taste a sampler , grab a bite from any of the food counter , any way you do it , your mouth will be happy .	
1	AAA rate was $ 179 AND it was on NYE weekend too . Great price , free breakfast , free cocktails at 530pm . about a mile away from Wynn and Venetian but the walk is nice along the Wynn golf course . Get a room facing south and you will be rewarded with a view of the strip . One more thing avoid rooms near the elevators because they may bother you .	
1	Great place to go eat and listen to music . Ive been here a couple of times and the food and service was awesome , recently came to watch the world cup game and had a blast i definitely recommend this place whether to eat watch a game or just spend time with family .	
0	Went there on a whim . Very disappointing . I thought the food was expensive and gross . Slow service . The guacamole wasn 't anywhere near to what I can make in 1 minute at home . The chicken tacos were gross .	
0	Had been looking forward to eating there . Was greeted by the woman at the counter , shown to a table , waited 15min then told the wait for pizza was 40 . Server offered to call ahead to other location while we drove . There was no call . See other review for part 2 . Poor planning on a busy evening .	
0	Crappiest PetSmart ever ! The grooming department returned my ( extremely short haired Boxer ) smelling about as bad as I left him . Awful customer service , dirty , & shelves are rarely stocked correctly . You 're better off going somewhere else if you can . It 's so bad locally that I 've looked into ordering the food online and having it delivered to my door .	
1	Not Only do they make the absolute best donuts and pastries in the whole metro area the couple that own and run the business exemplify the meaning of American small business ! ! Go there now . Spend all your money ! ! ! ! Be happy all day ! ! ! ! ! !	
0	Nothing special . Probably 4 stars if you 're drunk late at night . Funny how that improves just about any restaurant . If you 're a tourist looking to try a classic Quebec poutine you should look elsewhere for the magical experience .	
1	I decided to try this location again on 8 / 24 and unlike the first time everything was very good from the start to the end . My server Ryan was very friendly and polite . Beer was very cold and my food was delicious . i love their calamary ! My friend tried Lobster tacos and they were awesome ! I enjoyed my visit very much !	
1	Great ambiance at this vegetarian / vegan restaurant ! First saw it on Instagram while looking for healthy places to eat while traveling from Seattle to Tempe ! The staff and owner were friendly and attentive and our two dishes were excellent ! ! Fairly priced at $ 10 or under and quality and amount of food is a great value ! We are coming back for brunch ! !	
1	Best RA location in AZ . Always get great service and great sushi consistently . I can 't say that for the Scottsdale locations . Also can 't beat the happy hour deals and the specials when you join their loyalty club . One more perk - they are the only place you can find Orion for your sake bomber instead of Kirin , etc .	
1	I eat here all the time with my girlfriend and we can 't say enough about this place ! Amazing decor , service , and cuisine ! She loves the Thai ice tea and veggie pad Thai and I always get the chicken pad Thai or duck basil . Amazing quality and variety .	
0	Probably the most pathetic place I have ever been . Bouncers think that being a bouncer is really important . Getting inside is like accomplishing absolutely nothing . Nothing to see . Nothing to do . Guys with big egos and small ... . Go somewhere else .	
1	Fantastic cherry - peach turnover . Freshly made and Oh . My . God . so good . Great little place , some tables outside which was lovely in August , when I was last there . Busy , so we got there early and were lucky enough to get a nice spot outside . Fantastic breakfast and will definitely be back next time I 'm in Madison .	
1	Hands down the vegan donuts are amazing the only negative is that I wish the carrot cake donut was way bigger : ) The s ' more donut that was awesome along with the mayan and Mexican chocolate spice . . Taylor was very helpful with all questions we had and made us some great coffee ! ! ! ** check out the wallpaper in the bathroom pretty cute We will definitely be returning to O Face ...	
1	it was my second time around and i 'm so happy my memory didn 't fail my tastebuds . for all you san franciscans , it 's a cha cha cha ' s - like restaurant kicked up some notches . more selection , fantastic sangria and great portions for a excellent price .	
1	The Pink Spot is definitely my new spot for ice cream . I got an amazing brownie sundae there and it took me two days to eat it ! They also offer frozen bananas , which makes me feel like I 'm at a Bluth Banana Stand ( a la Arrested Development ) . AND ! They deliver !	
1	It 's so beeeeyooootiful ! I loved it here ( and I really , really liked the sheer lotus curtains in our room ) and loved how it was close enough to xs to just walk indoors there , but far away enough so you didn 't have to hear all the noise if you didn 't want to .	
1	I 've become a regular here ... I love how fresh everything tastes . My usual is a berry blast smoothie , Roasted garlic hummus with extra pita bread and a prima grilled cheese without tomatoes as I 'm picky about how my tomatoes are cut This place had met my expectations repeatedly , a definite go to .	
0	This review isn 't directed at this specific store but at CenturyLink as a whole . This is by far the worst company I have ever dealt with for any type of service . I have had them for residential and dropped them due to their terrible customer service and horrific internet service .	
1	Stopped in for some coffee last week and have been every weekday since . Everything I 've had here is good . Would pick this place over Starbucks any day of the week . So far I 've tried the Raspberry Mocha and peanut butter Mocha , both awesome !	
0	Overpriced and skimpy on quantity . This was , by far , the worst cheesesteak I 've ever had . The sandwich , fries , and drink was almost $ 15 ! ... and this is a restaurant in a mall food court , no excuse it should be that much . The portion if meat you get is sad , just sad . I 'll stick with trusty cappriotis .	
1	Local - international gathering spot since the 1940s . One of the coolest pubs on the planet . Make new friends from all over the world , with some of the best regional and imported beer selections in town .	
1	We are now addicted to rock fish . The first bite leaves your mouth swimming in a silky fish in a light soy sauce . Ok so we ate 5 hours ago and are jonesing for more . On a more traditional taste Chow fun noodles with black beans sauce and beef . Or the salt and pepper pork chops . Wonder how they will reheat ! !	
1	Great morning shift staff , there is one lady here who actually memorized my name after a couple visits . And after not going for a while I showed back up and she still remembered me . Great people to talk to and easy service . Juice is a tad watery	
1	I eat lunch here at least once a month . Service is always great . Some of the friendliest in Las Vegas . Great fish n chips , great mac n cheese ... and try the grilled artichoke if you like them , you will love it . One of my favorite places . I 'd like to see more choices on the menu , but all in all , this is a great place .	
1	The best burger joint in the whole country , I ordered the damnation chicken burger with chocolate smoothie , I did not have any burger taste in my mouth like that . the Parmesan truffle fries . it is pricey but it 's worth it . I tried Jack in the Box and Sonic but nothing like Gordon Ramsay burger . his a tip for two people to order your own burger and drink and share order of fries .	
0	Not busy , and horrible service . Barely any TVs to watch football , unless you like 20 screens . Went to the restroom and it was trashed with garbage everywhere . And very over priced , along with not a lot of food selection . Good luck	
1	I ve been living here for a year and have faced no problems at all . The apartments on the penthouse floor which is the 22nd floor are great . You have an option of choosing an apt with new appliances which are much better than the really old ones . The maintainence staff and the office are always available and helpful . I did have some problems with the dishwasher and the kitchen sink but it was fixed .	
0	Nah . I forked over $ 13 for a club sandwich , mac ' n ' cheese , and a large Pepsi . The mac ' n ' cheese was good , and the sandwich was just okay . I say take your $ 13 and go to Texaz Grill ! ! ! WAY better food , and for $ 13 you can get dessert too .	
1	I like going to a stylist to get my hair cut and Kristy is the best to go too ! ! She has a $ 5 off men 's cuts on Wednesdays and that 's when you 'll find me there ! !	
0	Total GARBAGE ! Head waiter has a serious attitude . Looked down his nose at me when I asked for white wine . Stated , we don 't serve blush wines real snotty . Ordered food and it was cold plus there wasn 't enough there to feed a bird . Stay away people , just avoid this crap .	
1	I brought my cat here having trouble finding someone to work with my schedule and Helen went out of her way to do my cat and she did a wonderful job and now I take my doggie here to love this place they are really nice and great customer service	
1	( 7 / 8/13 ) Individual cupcakes get individual containers ! What a great concept . I had been dreading a larger box that would get tossed around by my driving & destroying both the cupcake & the frosting . I bought a lemon cupcake on this visit . It was perfection .	
0	Three times is my limit for this over hyped , over priced , non unique , and non delicious place . I don 't know why so many people recommend it . Its genuinely non special and non memorable . And they charge you extra for tofu even though its replacing meat in the dish . And I got three tiny slivers of tofu in my curry last night . Boring and overpriced .	
1	These guys are great ! They saved my butt . I needed to have a full tank of fuel drained down to one quarter tank to take the F150 into the convention center . Not as easy as it sounds !	
0	After reading these reviews , I probably went on an off day . I got the pretzel sticks and lemonade . The pretzel was undercooked and tasted like a warm dinner roll with salt and the lemonade was really watered down . Had a much better pretzel in the bread basket at Mastro 's later that night .	
1	I absolutely adore Chelsea 's Kitchen ! Super comfy ambiance , delectable food , inventive flavors , a seasonal selection of wild seafood and natural meats , and an extremely friendly staff . What more could you ask for ? Delish !	
0	It was okay I 've been there before in California . I think this 1 is a little different for me sometimes depends on the location but I didn 't really enjoy it Planet Hollywood . Get customer service but other than that I didn 't really enjoy the food there . If it is a next time maybe I should try the 1 in Green Valley .	
0	Having gone to the Studio B , Bellagio , and Rio 's buffets , I would say : Spend the extra money . The ambiance is good , but the food is so - so . Not many choices in terms of meat , especially during lunch . The fruits weren 't that fresh . Not one of the better buffets on the strip ( the only one I can think of that 's worse is Excalibur )	
0	Not sure . Walked in ; place looked semi - deserted . Sat down , waiter brought our drinks , then 20 minutes later we left without ordering . Seems like a depressing out of the way place now that everything else has been built up so much around it . Again , a sad state of affairs in the local economy .	
1	A warm homey place , nice owner . Food was well prepared . Not a wide variety of pastas , in fact , the menu was verbally told to me by the owner/ chef . Overall , a good experience .	
1	Last week - tire was low . Pulled into Gunnells at 7 : 30am ( they open at 7 : 30am ) Out by 07 : 55am thanks Gunnell Family for always being there . Nick from Sweet Cakes Cafe , Mesa , AZ	
0	Horrible service ! ! ! I didn 't even get to eat . Lady acted like she was in drugs . She saw me taking my time and she totally walked away saying this isn 't worth my time . Idk id she had a bad day or something but I walked right out and don 't really care for it that much . There 's plenty of sushi places out there	
1	I was visiting my house here in Surprise this week from Washington , DC . Found this place on Yelp , and I am very impressed with the service and especially the pizza . I have been looking for a great place to go that was near my house and this is the place .	
0	The midtown location continues to disappoint with their lack of customer service ! We sat for 15 minutes waiting for a server and when she arrived she was not at all apologetic . In fact she asked if we needed more time when we hadn 't even gotten water ! ! Then the food took forever ... how long does it take to cook 2 eggs over easy ! ! Last time I 'm coming here ! !	
1	I went Monday and I love going after work . I got my eyebrows waxed and a fresh gel overlay . I had to soak off the acrylic off my nails . The technician actually took the time to do and didn 't damage or hurt my nail beds like other salons do . My nails came out perfect and I 'm happy . I 'll be returning again .	
1	The beer was great , as was Matt . Well worth seeking out . Do the sampler , something for everyone . Don 't need to dress up , but bring the girls down . They will find a beer they will love .	
1	Stuck in a little strip mall , which seems typical for the area . Nice ambiance given that . The staff was delightful and helpful , and the panang curry was excellent , as was the Thai iced tea and the Thai tea ice cream . I would definitely return and recommend .	
1	i really like this part of town ... the sams clubs are always busy though ... its best to go in the morning because after the afternoon the lines start getting long ! and people in line have alot of item so you can imagine just how long it takes ! overall everything seems clean and they have a great freindly staff ...	
1	Hands down best place in town for authentic Eastern european food . I can gladly say that the only food that can compete with my Babushka 's home made pelmenies would be the ones served at La Caverne . I even brought my aunt when she came from Ukraine and she absolutely loved it . Would recommend to everyone .	
1	Shortly after my plane landed we headed to Chompie 's because we saw the Man vs . Food challenge . We ordered the Reuben sandwich to split and a Jewish slider . Man was it enough food . The classic reuben was delicious to say the least . Pretty sure I had the best fries I 've ever had as well . The slider was very very good Please go to Chompie ' s .	
1	You want New York pizza ? Go to New York . You want the best New York pizza in Arizona ? Go to Venezia ' s . Yes this family run shop was featured in Breaking Bad , and they have shops in AZ and NM . This pizza is better than any other pizza place that claims to have New York pizza . Trust me , I 'm a New Yorker .	
0	I ordered just a regular old burger that was nothing special and quite frankly over priced . I wasn 't too impressed with the live music they had playing . Also expected the atmosphere to be a little more fun and excited . Probably won 't be back .	
0	Terrible service and food . Really disappointing . Other Arribas are great . Waitress had a festering , scab tattoo that almost made me sick . Would 've left if I noticed it earlier . Should 've called health dept	
0	This is a very bad McDonald ' s . They serve dried out sandwiches on stale bread that 's been sitting around for too long . When made fresh and properly prepared , McDonald 's food is delicious . What this restaurant does to McDonald 's is a disgrace and I wish the corporation would deny franchises to investors who buy these restaurants and leave unmotivated unprofessional morons to run them .	
0	Dive bar filled with perverts and heroin addicts . Looks like an Intervention Convention . Bartenders are weathered and bitter . Food tastes bad and they charge way too much considering they are a dive bar and not a nightclub .	
0	Just had their chocolate chimp smoothie and it was probably one of the worst things I 've ever tried . There was no way I thought this was how it was supposed to taste so I asked to remake it . Tried it again . It went from unedible to horrible ! ! ! ( Guess that 's an upgrade ) Never trying this place again .	
0	I 'm not sure how this place has a 4 . 5 star average rating . The beer is solid . The brewery atmosphere is standard . The night I was there it had a lot of screaming kids running around . The food is not a reason to go there . We ordered their most popular items and they were nothing special .	
0	Being from the Midwest , I 'd never had Del Taco . Can 't really say I 've missed anything : the bag probably had more flavor than the cold , limp fries and unmelted cheese on the all - lettuce chicken tacos .	
1	I love Mexican food & I have been to many different places & I never thought I 'd say this but this is definitely the best place I 've ever been too ! It 's my new favorite . The staff are so friendly & nice & the food is great ! Will definitely be going back !	
1	Awesome experience here . Chocolate chip pancakes were great , homemade muffin fantastic and amazing service . Waitress offered to grab us to - go drinks and food was out within 10 minutes of ordering ( even with the restaurant full ) . Great dinner feel and exceptional service . Highly recommend .	
1	The scallops appetizer are AMAZING , actually everything was amazing . The food and service were great , no complaints . The atmosphere was very nice as well . It is a great date spot to take that special someone . I recommend trying this place if you have not already !	
0	This is supposed to be a non - smoking hotel , but they let guests smoke on the balconies . Second - hand smoke is sucked into the through - the-wall air conditioning units and your room smells like smoke . There is nothing management can do except give you a free breakfast , if you complain . Sad .	
1	Cool spot right next to the Wisconsin State House , where I found myself for business . Loved the bar , which had a funny hipster vibe . Had a cocktail made from their house jam that was great . The snapper brodetto was good too . I 'll go back next time I 'm in Wisconsin just for the cocktails .	
0	BORING ... It 's one of those very chic shopping venues that is sterile and dull with all the same shops you can see at any high end mall . I 'd rather walk around the TL in San Francisco . It 's more interesting .	
0	Stopped here for breakfast one morning during our recent stay in Vegas . Food was average as were portions , decent enough but nothing special . Wait staff was ok , nothing special . Doubt I would repeat going here again . Breakfast for four was 65 . 00 .	
1	I am sorry but this place is so good . It is super large inside and the staff is always friendly / helpful . My fav is the bento box , it is about $ 8 . They also have student deals and a water cooler with glasses next to the counter if you do not want soda . Cool and relaxing place .	
1	It 's popcorn , so I didn 't really expect too much . My girl was adament about trying this place last weekend , so I obliged . I went with the caramel almond flavor and we demolished the bag really fast . My girl got a spicy and sweet flavored one that was really good , but just almost a little too spicy . I 'd come back , if I 'm in the area .	
1	Nightclub review : Love the music , love the multiple rooms , and love the people that go there to have a good time . Staff is friendly and helpful and there to make sure you have a good time . The place is visual overload and Grand Central Station for over - stimulation ( feel free to use that in your marketing collateral ) . Nice work , Marquee , you 'll have us back very soon .	
0	Worst service ever ! The bar tender was soooo rude . It 's not my business if you enjoy your job , but the least you can do is fake it ! Cold food , rude service ... With so many choices in the area I will go else where for sure .	
0	Great bartenders . Tight machines . Players benefits going downhill . Must leave all VIP dinner food at restaurant . No take home on leftovers . VIP dinners aren 't so VIP . Non VIP customers treated better . Shrimp dinners are a joke .	
0	Garbage , do not waste your money . The bo bo platter had gummy beef skewers , fried chicken skewers wsy over cooked , and mushy flattened shrimp that looked like they were beaten like an inmate . The chicken chop suey had chewy chicken , a few veggies , too much sprouts , and canned mushrooms . This slop sucks .	
1	Our first time for supper . The service was excellent , atmosphere casual elegant and beautiful views of the city and mountains . My husband had a delicious Beef Stroganoff with fresh homemade noodles and light creamy sauce . I had Sea Scallops on a bed of fresh risotto with lemon aioli . We 'll be back !	
0	This place is shady as . fuck . they tried to . over charge on bottles and some stripper hoes falsely advertised their price . The girls here are nothing special . Vegas is way better . Im fat and ugly but still not impressed . Avoid these shaddy aholes	
0	Open 24 / 7 ... We usually come here earlier during the night but this time i just got off from work and was craving some vietnamese sandwiches ... The service was very slow and they messed up on my order twice ... Its a new lady that took my order ... Was rude ...	
0	This review is for breakfast only . Unbelievably bad breakfast . Wobbly table , bad service , had to ask for salt , pepper , napkin and silverware . Cream for coffee was old and curdled , sausage was disgusting , eggs not the way I ordered them . Coffee lousy too . I recommend you eat anywhere but here for breakfast . Seemed like cafeteria food .	
0	Service was great but food was disappointing . Pork belly was too greasy and my short ribs were way too sweet . Mashed parsnips were sickly sweet with an odd aftertaste . The fries with the lamb burger had a strange texture . I don 't think they used the right potatoes . I really wanted to love this place from all the great reviews but am truly left disappointed .	
1	The party starts as soon as you get off your plane . Slot machines all over the airport . Either go broke or win before you get to your hotel . It was very easy to navigate in McCarran . Everything was marked so you shouldn 't get lost or anything . It was easy to catch a shuttle as well .	
1	A good amount of good food for a good price . The seating is limited to approx 5 big tables which seat 6 each . I ordered a # 11 combination meal which included a hearty amount of beans and rice along with an enchilada and tamale for $ 5 . 99 . Their menu is huge though and contains many distinctive Mexican dishes that I 've not heard of but I 'm sure are delicious .	
0	Absolutely terrible . All hype , no delivery . Meat was dry and bland , service was rude , don 't know why people would wait over an hour for a sandwich that deserves zero recognition . AVOID - and thank me later	
0	It is bad in every way possible . We called and asked if they were busy and they hung up , VERY expensive for low quality food , half the orders came out after everyone else was done eating , the salad was literally half a cup of chopped lettuce ...	
0	The restaurant was empty when we went . It was kind of cool , felt like I reserved the whole restaurant for me and my lady . I am giving this place 2 stars because the food was OK . But the place looks dirty and there was a roach crawling on my seat .	
1	We have been bringing our pets here for about 6 years now . They are always very friendly , go over all possible options when it comes to healing your sick pets and don 't try to push any unwanted services on you .	
0	Ra . Is Blah And the peeps . Give me the creeps . Service ? Makes me nervous . The vibe . Just don 't jibe . Just not my scene . I 'm a picky queen . Don 't like the snotties . Acting all haughty . Sake bombers cheap and good . Only reason I would . Go to Ra . Blah Blah Blah .	
1	Really amazing service , very helpful & certainly affordable . The owner tray really cares & makes sure everything is to your liking . My Lexus Ls went from blackcherry to candy apple , matching rims . . detailed & clean for pick up . . very professional , I recommend this company , & pleased with their work . . Thank you for your outstanding service ! ! ; )	
0	The only good thing about Secret Pizza is the location and the name . Pretty creative to called themselves secret and not have signs or direction to this place . I was not impressed by the pizza at all . It wasn 't bad , just average .	
1	Best Happy hour 3 - 7 Mon - Sat and get the 22oz Kirin and small sake for $ 7 . 75 . Salmon carpaccio was nice and Vegas roll . Can 't go wrong with the tuna Tataki and rainbow roll for $ 7 . 75 each during HH .	
1	The prices are a little high . . But they do have a good lunch special , you get a personal pizza a side salad , and a drink for $ 8 . I have been here 3 times now and everything has been good ! No complaints !	
0	I may not be back like previously stated . The last two times I got take out food , the chips tasted like they had been cooked in rancid oil and the salsa was waaay too salty . It pains me to say this place has really gone downhill from what it once was . I haven 't been back in a long time .	
1	This was a great cafe . Had the bone in rib eye steak cajun style . Great flavor and cooked just right . Had the sliders to start . Great service at 1 : 30AM . It was a good meal at a fair price .	
0	So not impressed . It 's gone downhill from when they opened . Today it broke half way through and the dude wouldn 't let me go back through . ALSO . THERE IS ALWAYS A SMALL DIRT STREAK LEFT ON THE BOTTOM OF THE CAR . something isn 't right with that .	
