label	text1	text2
1	so that 's it gets expensive around here to do a lawn because you 're always you know buying the fertilizer and the you know the bug killers and weed killers yeah	The supplies to do are lawn are very expensive .
1	so he goes have you come up with a solution uh have you come up with a solution they go yeah change the rower you know it 's like everyone 's a manager but you know it 's like only use like one person does the work so	He was asking for a solution and only one person works .
0	He tapped that relationship again in 1999 to create two self - help legal access centers -one at the Van Nuys courthouse and the other at James Monroe High School in North Hills - where legal magnet students assist pro per defendants .	The relationship was not tapped in the year of 1999 .
1	They reasserted their rights in the insurrection of July 1830 ' the kind of liberal revolution they would have preferred back in 1789 ' paving the way for the bourgeois monarchy of Louis - Philippe .	The insurrection of 1830 was a fight for their rights .
0	To analyze the effect of fiscal policy on saving and growth , we modified the original model to include a set of relationships that describe the federal budget and its links to the economy , using the framework of the National Income and Product Accounts ( NIPA ) .	Fiscal policy does not affect saving and growth .
0	For example , the Department of the Treasury 's plan has no goals , measures , or strategies to address several of the high - risk areas5 we have identified at IRS , including	The Department of treasury makes sure to have strategies in case of a high risk situation .
2	The journey north from KL either by train or car takes you through a captivating landscape of jungle reaching back from the coastal plains to climb the blue hills of the Barisan Titiwangsa Range .	You may also take a bus to take the journey north from KL .
1	Sometimes , when you want something a lot , there 's this fear in the back of your head that , if you get it , you 're going to be disappointed , she said .	You can sometimes be disappointed if you don 't get something that you want a lot .
0	so in those instances uh that 's uh i think that there is some leeway there what was is interesting in this regard is the recent case in New Hampshire	In those instances , there is very little room for variance .
1	We were on our backs in gravel under the machine , when he mentioned offhandedly , Jakeman has a set of tracks he 'd given me for 100 bucks .	We were working hard when Jakeman mentioned how he has a machine that does the work .
2	I 'm just a guy with 23 years of TV news experience , 10 of them anchoring network programs like Weekend Today on NBC and Good Morning America news .	I quit anchoring Weekend Today so that I could work for Good Morning America .
1	In practice , how could the government hope to destigmatize food stamps for the former group but not for the latter group ( who are , under law , also entitled to them ) ?	How can the latter group feel less of a stigma when using food stamps .
0	it 's it 's so easy to get caught up on reading just for your work or you know self improvement and you kind of forget the fun of reading	I don 't think reading can be fun .
1	i mean it 's a it 's a scary world out there anymore where your afraid to go out i know in in the Dallas metroplex area i don 't go out hardly if i don 't have to at night by myself	In the metropolitan area of Dallas , I don 't go out alone very much in the evening .
1	Among experts who treat and study compulsive behaviors and chemical dependencies , there is controversy over the meaning of the term addiction and the efficacy of the disease model for a range of supposed addictions , from alcoholism to compulsive gambling .	Controversy exists regarding the definition of the term addiction .
0	You 'll always see cosmopolitan crowds here , especially on the Explanada de Espaea , the splendid waterfront promenade that stretches alongside the harbour , and on the Paseo Maritimo .	The Explanada de Espaea , a dirty and crumbling park in the center of town , is always filled with vagrants .
2	A narrow cobbled trail of 587 steps leads from the town to the small port below , now the domain of a fleet of donkeys that wait to carry cruise ship passengers into town .	The locals charge visitors a small fee to ride on the donkeys .
2	The researcher must weigh the value of experiencing what it is like to be part of the culture against the hazard of internalizing the experience too fully , which can jeopardize the capacity to see the culture from many perspectives .	The researcher needs to weigh the value of experiencing the culture against internalizing it too much because they they will lose all objectivity .
1	The final rule amends the FCC 's rules to facilitate more effective use of the 39 GHz band by implementing a number of improvements , such as licensing by Basic Trading Areas and employing competitive bidding procedures as a means for choosing among mutually exclusive license applicants .	The 39 GHz band may be improved with the last rule .
2	It recommends adding to the access fund , increasing both the number of pro bono hours and financial contributions from attorneys , improved assistance for unrepresented litigants and access to an attorney for those who require one , and development of a statewide plan to distribute legal services more evenly throughout the state to insure that the rural population also is served .	Increasing pro bono hours would greatly benefit unrepresented litigants .
0	uh - huh and then also after you know they can find out whenever their prescription ends and then find out you know how long it will take for that to be out of their system and then test them again	You don 't know when their prescription ends , but I can send you that information .
1	but strangely enough the best offer i mean the best bargaining i had made with a dealer on my car was also the same place i got the best price	Weirdly , I got the best bargain at the place I got the best price .
2	There is , he says , no straight line from these propositions to the solution of any real - life problem ; they are of no help and do no work except the non - directing work of telling you that you are on your own .	The propositions are mired in bureaucratic nonsense and trivialities .
2	Although you 're driving along narrow mountain roads , you 'll feel much safer than in the plains , because everyone takes infinitely more care ; lorry and bus drivers are clearly subdued by the deep ravines .	The people in the plains are careless drivers .
1	Along the coast Provence bristles with cultural activity in the summer months , each town using its ancient amphitheater , cathedral , or palace as a magnificent setting for festivals of music , theater , and the other arts .	Some towns in Provence have their own amphitheaters .
1	Increased saving and investing can lead to greater economic growth , and a larger economy in turn would mean higher real wages , resulting in more government revenue to pay benefits .	Economic growth can be increased by an increase in saving and investing .
1	When Ronald Reagan regaled world leaders with his story of having witnessed the liberation of a Nazi concentration camp , he probably saw the event as vividly as he had once seen the film about it that he helped to make .	Ronald Reagan helped make a film about Nazis .
2	And while I don 't think I 've received a single response to today 's question that seeks to trivialize Louima 's suffering , I still feel uneasy , and so I 've omitted those replies .	There are no responses to the question about Louima 's suffering because the people are unfamiliar with Louima .
0	We all have learned recently , for example , that even outright lying under oath in a deposition for a civil case is the kind of thing that an ordinary citizen apparently does not often get prosecuted for ( though it 's not clear why not -- especially when the liar is the defendant in the case ) .	It is okay to lie under oath in court .
1	um what else considering beside family economics um our transportation system has changed for us i mean we can it we can now travel around the world in no time it 's just a hop skip and a jump to get into a plane to go from the east to the west coast and um	Traveling has changed so much that now you can fly around the world on planes .
0	on the operation of the defense acquisition system to include ( 1 ) a requirement to capture specific design knowledge to be used as exit criteria for transitioning from system integration to system demonstration	The defense acquisition system will include a requirement to capture environmental knowledge .
2	Compare their modern and sadly more commercialized wares with their forefathers ' elaborate Baroque furniture exhibited at the Museo Correale , in an 18th - century palazzo at the east end of town Sorrento 's only real museum of note .	The Museo Correale only contains Baroque furniture exhibits .
1	yeah i had a guy from Rhode Island that we talked about fishing so and uh oh i had some i 've had people in Massachusetts and Vermont they work at TI up there do you work at TI	I 've had some people who work at TI in Massachusetts and Vermont , and I also had a guy from Rhode Island .
1	As discussed earlier , EPA 's Science Advisory Board , while acknowledging the uncertainties in estimation of a PM - mortality relationship , has repeatedly recommended the use of a study that	The EPA has a Science Advisory Board .
0	But none of us should leave the room without an understanding that for parents all over the country , the fear is real , the problems of raising kids are real .	IT is easy going to raise children .
2	A short street of shops descending from the far corner of the square , behind a 15th - century replica of the Pashupatinath temple ( see page 45 ) , leads to Taumadi Tole .	The shops on the short street are popular with tourists .
2	If the request affects both Houses of Congress , GAO will work with the requester to seek bicameral support for the request from either ( 1 ) the senior leaders of the Senate and House or ( 2 ) the Chairs and Ranking Members of the Senate and House committees of jurisdiction over the congressional program or activity .	If the request affects the Houses of Congress , GAO will work with the requester by force .
1	oh okay that 's that 's an interesting thing so uh yeah that the only way that would be a disadvantage if the other guy 's got a gun and fires when he sees his and it 's on it 's on the first shot uh i think that uh uh	That could be a disadvantage if the other guy has a gun .
1	yeah uh - huh yeah that 's one way to do it because that that forces you to pay for it instead of saying well i 'll just pay on it this month and	That way you have to pay for it instead of avoiding it .
2	and that and they always cooked then they had they had the choice you know they lived in their own little house they had their own possessions still in there to some extent you know some of them	They liked to have the freedom being at home offered .
1	( Although AP and Reuters filed small stories about the news conference , only a few newspapers -- none of them big , mainstream dailies -- carried the dispatches . )	AP and Reuters wrote stories about the conference .
1	Lind means to debunk minimal realism , the argument that the United States should do only those things in the world that it really has to do , because the great evils it must avoid are overextension and overcommitment .	Minimal realism says that the US must avoid overcommittment .
2	The results for fine particle concentrations , visibility , sulfur deposition , and nitrogen deposition are based on the Regional Modeling System for Aerosols and Deposition ( REMSAD ) .	The system was near perfect with it 's predictions .
1	The inner sanctum of the temple was aligned so that the first rays of the sun on 21 February and 21 October would fall on the sacred barque deposited here and on the statues of four gods ( Ptah , Amun , Ramses II , and Ra - Herekhty ) , though scholars are still not sure what was so propitious about these dates .	The inner sanctum of the temple was situated so that the sun would illuminate statues on certain dates .
1	The one street market you shouldn 't miss is Mumbai 's Chor Bazaar , or Thieves ' Market , which is an extravagant flea market where , among other things , you 'll see Indian motorists buying back spare parts stolen from their cars the night before .	Mumbai 's Chor Bazaar is also known as the Theives ' Market .
1	i 'm in graduate school so i have a really weird schedule and i don 't know i really don 't have time for T V and newspaper just i wouldn 't i wouldn 't have time to read it so i ' m	I have a weird schedule because of school .
2	As the following graphs show , GAO has over the years seen considerable changes in its staffing and budget allocations - levels that , unfortunately , did not generally reflect its workload and the growing demands placed on it by the Congress .	The GAO 's budget hasn 't been appropriately increased because more funds are allocated to military spending .
1	As the discount increases above 4 . 5a , the postal service falls below breakeven and will have to make up the losses with a price increase for all mailers , both those who are now presorting and those who have not thus far been affected .	The postal service 's breakeven point lies above a discount rate of 4 . 5a .
0	it 's by Robert Magee and it 's one that that we use in our work uh it 's probably one you 'd find in in like a Christian book store um	We don 't use any of Robert Magee 's work in our work .
1	It is constructed on a monumental scale , with a 213 - m ( 700 - ft ) facade of Wicklow granite , Doric arcades , and wonderful ornamentation , all set against a terraced landscape .	It has a grand facade .
2	Responsibility centers can be measured as revenue centers ( accountable for revenue / sales only ) , cost centers ( accountable for costs / expenses only ) , profit centers ( accountable for revenues and costs ) , or investment centers ( accountable for investments , revenues , and costs ) .	Including cost centers , profit centers , investment centers and liquidation centers .
0	Figure 6 . 2 shows the boilermaker labor requirements out to 2010 assuming 32 GWe of scrubbers and 85 GWe of SCR installations are installed by 2005 and compares the demand to the supply of labor .	A comparison of the demand to the supply of labor isn 't shown in Figure 6 . 2 .
1	we can 't even well we 're not even really supposed to wear jeans very often so it really doesn 't vary that much from season to season since the office is kind of you know always the same temperature	we 're not supposed to wear jeans often , but that varies from season to season since the office is climate - controlled
0	we 've that 's that 's the we 're look we look it as as yeah we 're living like this now but it 's a short term investment for for a better lifestyle later on	We are not concerned with a better lifestyle in the future .
0	That 's gray an ' it 's purty , smells good , too . Drew pulled up his shirt , dug into the pocket of the money belt for the horse papers .	Drew 's horse was black as midnight .
0	In 1855 an Englishman discovered the caves , which , being a lava bed , do not have icy limestone stalagmites and stalactites but lava drops that look like thick whirls of chocolate mousse .	A Scotsman discovered the caves in 2008 .
2	There 's the black Heathers category , the most recent exercise being the reportedly awful Jawbreaker . There 's the self - referential horror category as manifest in the Scream movies .	The awards are the most prestigious horror film awards available .
0	they get tired of the uh you know what 's available to play on and uh and what 's outside and and plus they they tend to just shift around in in who runs them for a while and the uh pay structure changes and	They never get tired of daycare !
1	i never wanted my husband wanted indoor dogs because he 'd grown up with them but i can 't stand it indoors i don 't they shed and you know the mud and	I don 't like dogs because they shed and make things dirty .
2	Other than walking in the wooded hills , the most popular local attraction is the Cova de Can Marca , a cave where sound and light effects enhance the natural wonders of stalagmites and stalactites .	Entry to the Cova de Can Marca cave is quite expensive in order to gain more income from tourists .
1	The Board , however , recognizes that significant practical problems may arise if an agency is compelled to adopt a specified costing approach for reporting stewardship assets , and that such cost approach would not be used for computing the net cost of operations .	The Board knows problems can occur if the agency is pressured to adopt a specified costing approach for reporting assets .
2	Won 87 SSI / SSD cases enabling clients to receive $ 850 , 016 in retroactive benefits , saving state taxpayers $ 441 , 786 and enabling people with disabilities to live with dignity .	The laywer focused on disability rights .
2	yeah i 've done some cross um cross stitch but i never count right and i always have to either take it out or have my picture slightly off centered or or something it never has worked it out completely right	I get frustrated cross stitching so I prefer other crafts .
0	My trade is swords and secrets , which is a difficult trade to deal in when men more powerful than you , men who trained you and rebuilt you from the ruins of war and the bottom of a barrel of wine , come to hunt you .	No one wants to kill me because I am friends with the people that trained me .
0	Even as there are relatively fewer workers to pay taxes to finance Social Security and Medicare , these programs will have to provide benefits over longer periods of time as life expectancies rise .	The programs are beginning to have to pay less as life expectancies are beginning to fall .
0	and uh but uh that was probably the last big camp that 's probably the last big camping trip i 've i 've gone on i haven 't gone in a few years on anything real big	I have never gone camping before .
0	that 's right that 's right we have we have uh around the lakes and ponds up here and stuff we have uh campsites that are uh barriers set aside for each like the each individual trailer and you have a sewer hookup and water and electricity	We do not have any campsites up here .
0	The first improvement needed in regard to DC mail is a specific study providing the weight distribution of inbound mail received from DC FPAs , by class of mail .	DC mail did not need any improvements .
2	Instead , he has placed family values and personal morality at the heart of his platform , and the first act of his campaign was to schedule a series of interviews in which he denounced Clinton 's behavior .	He despised Clinton and all he stood for .
2	Try le jogging or more leisurely , le footing in the big parks of the Bois deaBoulogne and the Bois de Vincennes , on the Champ du Mars under the Tour Eiffel , along the quays beside the Seine , and in the Jardins des Tuileries .	Many visitors take a walk on the Champ du Mars , the park under the Tour Eiffel .
2	If you are not staying in one of East Jerusalem 's hotels , spend at least one morning in this part of the city , perhaps with a return in the evening for an Arab dinner and a performance of local entertainments .	This city has best Arab food and entertainment , so please come back .
0	Participants noted the need to report information about the business model , as users of financial reports first must better understand the entity 's business model in order to comprehend financial and nonfinancial information about the entity .	There are only two , business and finance division in a company .
1	A Current Services Assessment ( CSA ) on the basis of receipt and outlay data as published in the President 's Budget will be reported for all programs for the base year and 6 years subsequent to the base year .	There will be a report for all programs for the base year of the Current Services Assessment .
0	Some changes , including eliminating pay differences between attorneys as well as staff support members across the state and technology training , could be two years in the making , Hall said .	Hall said that there was no plan to ever equalize pay rates across the state .
2	But on average U . S . population densities are much lower as indicated in Table 3 which shows that the urbanized area of Paris is much more densely populated than that of New York .	They wanted to show which one was more populated .
1	This elegant three - story brick palace has been specifically renovated to house one of the largest known private collections of ancient and modern paintings , the property of the German industrialist Baron von Thyssen - Bornemizsa .	The elegant three - story brick palace houses one of the largest private ancient and modern paintings .
0	in biographies well i uh i have read some biographies i prefer to read if i read a biography it 's mostly because maybe i have to uh you know back when i was in school i had to have information about that person or um preparing some kind of lesson and i need to have	I don 't read anything other than comic books .
2	That argument which holds that the attempt to raise saving will end up lowering national income , because consumption will fall , and with it profits , output , and employment .	An increase in saving will result in a higher unemployment rate .
0	Part of that assessment should focus on options for moving away from a compensation system that contains governmentwide pay increases with locality adjustments , and toward a system that is based to a greater degree on the knowledge , skills , and performance of the individuals involved .	The assessment needs to work towards a compensation system that focuses on pay increases adjusting for locality .
2	The model , which was developed for EPA by ICF Resources , Inc . , selects investment strategies given the cost and performance characteristics of available options , forecasts of customer demand for electricity , and reliability criteria .	The model considers multiple factors including consumption of all utilities .
0	The people that are going to win will always be somewhat uncertain of their gain , whereas the people who will lose are absolutely sure of what they are going to lose , says Clinton .	Clinton says that losers will be exiled to the moon .
1	and at the same time i i see some colder winters in the Midwest i think they 've gotten more snow in the past five years than we 're having here on the East Coast	I think the Midwest has had colder winters and more snow , recently , than we have had on the East Coast .
2	no not at all oh i i definitely agree with you there because i had uh uh uh Ford T Bird before i got my Honda and it was the worst car i 've ever owned and um that 's why i mean i was so tickled with my Honda it was just a wonderful car and then it got wrecked	My Ford T Bird was the worst car I ever had and my Honda was the best car I ever had .
1	some some big fellows not out there trying to stomp you into the ground you know i mean but uh i that that 's surprising i i was i had not heard that in the in the	Some big guys are not out there trying to run you into the ground .
1	that 's that 's right you don 't want to be the first one up and have to put the fire on and have to take take care of everything while everyone else is sacked out	You don 't want to be the first one to get up and do the work .
2	diagnose what 's wrong with the machine and you know do whatever it takes to get it started again and things and interface with the technicians in the toolroom so you 're kind of like your own boss as far as the machinery goes and um it 's about a two year to three year experience before you 're able to really um i would say payback	You need to talk to the technicians to troubleshoot the machine .
0	A children 's book was recently published in France based on excerpts from the works of the even trendier and more arcane Gilles Deleuze , the late French philosopher and celebrated author of Anti - Oedipus . The author is Jacqueline Duhame , a former model for Henri Matisse and pal of Paul Eluard , Pablo Picasso , and Raymond Queneau .	In France , it is illegal to publish children 's books , which explains why the book based on the works of Gilles Deleuze , was instead released in Italy .
2	Most interesting are the Macchiaioli ( from the verb macchiare , to blotch or stain ) school of Tuscan pre - Impressionists , who met at Florence 's Cafe Michelangelo in the 1860s seeking a new freedom from academic art that paralleled the political liberation of the Risorgimento .	They only met once in the first year of meeting , but then went on to meet every 4 weeks 5 years later .
0	but i you know i believe in paying taxes and i mean yeah like everybody else i try to you know take as many deductions as i can that right and honest you know i don 't want to pay more than i have to and and i get outraged sometimes when i feel like they go up for useless reasons but i believe that they 're necessary you know so i really do	I don 't believe in taxes and I have not filed a return in over a decade .
2	Tuthmosis I was the first Pharaoh to be entombed there c . 1490 b . c . choosing a narrow valley out of site of the capital as a secret and supposedly safe location for his resting place , cut deep into the rock .	Tuthmosis I was afraid that peasants will rob his tomb after his death .
1	no i don 't i 'm uh renting a townhouse right now but i 'm moving uh the end of May i 'm going to move into renting a house	I rent a townhouse currently , but I 'm going to start renting a house .
1	well i mean it 's more our fault than theirs at this point because they they saw the light um i don 't know why they were um were more able than we were except i think that they probably just said well we 're just going to start using the things now and you sort of have to force people to change since they don 't want to	People have to be forced to change because naturally they do not want to .
0	As we have pointed out , it does not follow . . . that viewpoint - based restrictions are proper when the government does not itself speak or subsidize transmittal of a message it favors but instead expends funds to encourage a diversity of views from private speakers .	Restrictions are inappropriate in any situation regarding transmittal of a message the government favors .
1	Once on Santorini , visitors are usually surprised to see , beyond the high steep caldera to the east , coastal plains that are covered in a blanket of vines .	The coastal plains are home to numerous vines , this often surprises the visitors .
1	Over the past 25 years , the Postal Service has filed many such mail classification requests with the Commission , seeking either to establish new postal products or to reconfigure pre - existing services .	The Postal Service works with the Commission to classify different types of mail and mail related service products .
1	yeah it it 's amazing there 's uh there 's a girl i work with our secretary as a matter of fact her her father was murdered her father and three other guys up here in Sherman and the uh the guy that they tried and convicted and sentenced him to death you know he 's been on death row for like eight years	I work with a girl who is a secretary .
2	Rather , it serves as a warning that the United States must both save more in the near term and reform entitlement programs for the elderly to put the budget on a more sustainable footing for the long term .	The entitlement programs for the elderly are the highest priority for reform in the United States .
1	The City Carrier System contains a stratified sample of 8 , 300 routes and the 1999 Rural National Mail Count System provides data on 39 , 737 rural routes .	The City Carrier System has a portion of 8 , 300 routes .
0	The nearest Cyclades island to the Greek mainland , Androses a short ferry ride from the port of Rafina , and is therefore very popular with Athenians for weekends and summer vacations .	The most unpopular vacation spot for Athenians is at Androses .
0	The range of benefits occurs because of the current uncertainty in the estimates of the number of cases of foodborne illness and death attributable to the pathogens that enter the meat and poultry supply at the manufacturing stage .	There is no uncertainty in the estimates .
2	Even if you do not spot much of the wildlife we mention and you are almost assured of seeing something the sheer experience of the jungle at night , with its incredible noises , the flitting of mysterious fireflies , and the sense of invisible but omnipresent life and movement around you make it all worthwhile .	The excursion will be worthwhile
0	i guess a lot of people think that the shows that i watch are kind of stupid and most of my friends and the people i know don ' t	Everybody loves the shows that I watch because they are really cool .
1	so we kind of looked for where where the uh his office would be located and how far well he 's uh you know he 's at the one that 's at um	We looked for the location of his office .
1	Nowadays , you are more likely to see the Indalo in the form of a lucky charm on sale in souvenir shops rather than painted , as it once was , on house doors .	The Indalo is more common as a lucky charm than painted on house doors .
1	Nearby , with a pyramidal roof , is the impressive Tomb of Zechariah ( though it 's unclear whether this is Zechariah the prophet or Zechariah the father of John the Baptist ) .	The tomb of Zechariah has a pyramid roof .
0	Directors of the Coalition programs , along with Center staff , the Access to Justice Director , and representatives of other specialized legal services providers have continued to meet regularly to discuss and coordinate on issues of statewide concern .	The Access to Justice Director and the Directors of the Coalition programs never meet .
1	yeah i 'm still still i 'm able to survive and and uh working for a company that reaps some benefits from the tax money it 's almost like you 're paying your own salary i don 't work directly for the government but uh getting government contracts and being in the defense industry as it were even realize a little slim these days it 's still uh	Since I earn money from government contracts , it 's almost like I 'm paying myself through taxation .
0	what my what i was going to study and at least i had some interest in a lot of the youth that i come in contact with are they say oh i want to be a doctor i want to be a lawyer why because they make a lot of money	All who say they want to be doctors and lawyers are passionate about those professions
0	By 1500 , Melaka had become the leading port in Southeast Asia , drawing Chinese , Indian , Javanese , and Arab merchants away from the hitherto vital port of Pasai in Sumatra .	Melaka was the smallest port in Southeast Asia .
1	and i i been praying that God would put a desire to read the Bible in my heart and he really has it 's getting to where a just really want to read it	I have been praying for a desire to read the Bible and now I really want to read it .
2	During the supremacy of the Barbary Coast pirates in the 16th and 17th centuries , Formentera was so vulnerable it had to be abandoned , and it wasn 't resettled until the 18th century .	The pirates reigned supreme over everyone of the Barbary Coast .
2	The British , soon followed by Americans , appreciated the broad , sheltered beach and the particularly mild microclimate ' palms , fig trees , tamarisk , and camellias all flourish here .	Dates are also a common fruit that grows here .
2	Like Seattle 's software , bookselling , and coffee tycoons , Chihuly has triumphed by marketing and branding the hell out of his product , elevating it to something at once precious and ubiquitous .	Chihuly spent a fortune on branding and advertising .
2	There are numerous set and theme changes , plenty of water use , and a number in which the dancers ( topless at the late show ) come into the audience .	The set changes are total fifteen for that one show .
2	The living history of Melaka is to be found among the Baba Nyonya community , the descendants of the original Chinese pioneers and entrepreneurs who married local Malay women in the old Straits Settlements Melaka , Penang , and Singapore .	The Baba Nyonya speak a distinct dialect of Mandarin with many local keywords thrown in .
0	There you 'll find some of the most spectacular scenery in the country , with rugged mountains , steep , wooded river valleys , and deep lakes as well as charming villages and some notable mansions and gardens .	The country has no villages or mansions of note , it is a bit barren .
0	yeah do the oil change oil and filter and air filters and spark plugs and the like can 't do much in the way of actual tune up now that the car now that computers taken over that control	Computers haven 't had an impact because you still have to do all the tune up stuff .
0	In 1516 , some 900 Jews ( rising to a peak of nearly 5 , 000 by the mid - 17th century ) were confined to what was then a remote and isolated island .	All Jews were granted complete freedom in the 16th to 17th century .
2	We might as well try to eat something while I think about what to do with you . Malok and most of the others were gone when they reached the cave again .	The only food available was disgusting old hard tack .
2	The last politician to propose making driving more expensive was Al Gore , who fought to include a small energy tax -- which would have included gasoline -- in the Clinton administration 's 1993 economic plan .	Al Gore is still making proposals for making driving more expensive .
2	the dogs more sullen the farther up you went , and Russian and Roman churches below , the sunlight on the river , the bridge empty , the outer one half - hidden , I was shocked by the sudden distance	Some of the dogs were better tempered the further up you went .
0	I 'll simply say that if Lind proves that the decision to go to war was understandable , Logevall provides the argument for the minimal realist view that it was unnecessary and unwise .	Minimal realists see every war as beneficial .
2	uh - huh uh how do you find uh with an alcoholic father how do you find how what effect do you think that has on your life as an adult	Are there any things that happened when you were growing up with an alcoholic father that you can say , for sure , have made things difficult for you as an adult ?
1	that 's the way to do it i mean that 's the smart way to do it it really is because your making you know if when they 're meeting with the engineers who they know are going to be dressed down if they come in you know in a six hundred dollar three piece suit	They knew the engineers would be dressed more casual .
0	There , by happy coincidence , the two alpha males ( Kerchak the bull ape and the evil English hunter ) are gone , clearing the way for the utopia of beta males and females .	The two alpha males are gone and now beta males and females can 't move in until the alphas come back .
2	Monuments usually celebrate heroes , or commemorate victories , or honor kings or saints ; but the Eiffel Tower is a monument for its own sake , a proud gesture to the world .	No other monument resembles the Eiffel Tower .
0	Connoisseurs with money to burn hunt down vintage bottles you can still turn up rare bottles like a 1795 Barbeito Terrantez or 1900 Malavasia Solera ( Henriques and Henriques ) .	Nobody wants to buy a Barbeito Terrantez from 1795 .
0	So after seven years and millions of dollars spent investigating Microsoft , the government seems to have found virtually no anti - competitive acts to account for the company 's success .	The government caught Microsoft money laundering
2	The goo - goos would cut the number of presidential appointments by a third or more , lessening the burden on the Senate and allowing the president to pick better candidates .	Senate confirmations are an issue for every new president dealing with an opposition party .
1	Next we introduce the concept of delivery route profit and quantify the relative profits from delivered mail and mail not requiring delivery in both Italy and the U . S .	Following that , we propose the idea of delivery route profit , supporting it with actual figures .
1	In addition , the representatives from organizations without professional and administrative staffs believed that an even more difficult challenge was encouraging volunteers to donate additional time to perform the administrative tasks required to organize meetings and further facilitate information sharing .	Encouraging volunteers in regards to donating time is a hard task .
1	no i don 't know they 're they keep doing things and it doesn 't seem to be doing any good i was i was really amazed because i never would have expected you know this problem somewhere like in Atlanta	I would never have thought something like this could happen in Atlanta .
0	Cost savings - The acid rain cap and trade program passed by Congress in 1990 achieved reductions at two - thirds the cost of achieving the same reductions under a command - and-control system .	The acid rain cap died on the senate floor .
1	For example , the revolutionary changes that are taking place as a result of the CFO and Results Acts provide an ideal occasion to revamp the opportunities available to federal financial professionals and to market the possibilities offered by a career in federal financial management .	Federal financial professionals have opportunities to revamp things now .
0	According to Kristol , Deputy Editor John Podhoretz turned down Tucker Carlson 's Norquist proposal because he didn 't want the magazine to be seen as carrying on a vendetta against Gingrich .	According to Kristol , Deputy Editor John Podhoretz never turned down Tucker Carlson 's Norquist proposal , because he wanted to be famous and didn 't care about the opinion of the people .
2	It recreates in stone the field tent the pharaoh used when on military campaigns , with the central row of columns higher than the outer , meant to hold an imaginary canvas high above the head .	This implication keeps vampires away .
0	well i guess you 've got a choice either you do life in prison or you can institutionalize somebody forever uh where they 're not a threat to to the rest of uh the population or or you can put them out of everybody 's misery uh i don 't know it 's it 's a real moral dilemma	There isn 't a choice . They should be put in prison .
2	And , I submit that the federal privacy law , governs the collection and use of personal data by federal agencies and which provides agencies a modicum of flexibility , is a reasonable point of departure for future discussions of either industry selfregulation or legislation .	I think the federal privacy law regulates how personal data is used by agencies to make hiring decisions .
0	You can swim and scuba - dive among a wealth of fish and other sea life ; also , the bar and restaurant provide refreshment ranging from a drink to a three - course meal .	There are no opportunities to swim and scuba dive at this time of year .
1	That means for example , You can 't pay your son $ 10 , 000 for a car that is worth $ 2000 , said Lee Richardson , a Louisville attorney specializing in elder law .	Elder law would prevent you from overpaying your son for a vehicle that is worth significantly lower than you are paying for it .
1	yeah it looks like Jerry Jones is trying to make as much money as he can out of this deal uh he 's got his own TV show and he opened the Cowboy Corral out in in the parking lot there	Jerry Jones is doing what he can to profit off this thing what with that Cowboy Corral and his own TV series .
0	i think the last one we had done on a car had to do with uh the transmission i and i 'm not sure exactly what it was that they did i speaking from other ignorance	I can tell you exactly what they did to the car .
1	and i really liked both of them i really did Awakening was it was kind of sad to me it really was and it would it would be to anyone because you know they really don 't know that much about it	Anyone would think that Awakening was kind of sad .
1	I worked in the fish market , loading casks of the golden winged fish on their way to the kings of the cities in the far corners of the desert .	I loaded ships at the fish market .
0	While soccer writers remain emotionally attached to the U . S . team , some , such as ESPN 's Jamie Trecker , fault their sloppy play and predict a Chinese victory .	Soccer writers are attached to the Mexican team .
2	yeah um and also like my mom my mom thinks and i mean she she 's kind of right with it when both um partners of of the marriage work she feels that that 's taking more away from that 's that 's increasing more unemployment for people that need to work	My mom just does not understand that most couples need to have two sources of incomes .
0	His humanistic intuitions about the difficulties and possibilities inherent in therapists ' struggles with their patients , parents ' struggles with their children , a mass society 's struggle with its citizens , and the self 's struggle with itself were perhaps not profoundly original .	He did not have any sort of intuitions about life 's struggle at all .
2	It had been got away from me once , and I determined I wouldn 't let on I 'd got it until a photographer had made a dozen copies of it !	I cared about it very much .
1	I 'm not proposing to kill you this trip that is , if you 're reasonable . The Russian quailed before the stern menace in the other 's eyes .	The Russian was scared as he saw the seriousness of his counterpart 's words .
1	To some extent , deficiencies in the functioning of boards may have been masked by the effect of a flourishing market and may not have been readily apparent until market downturns began to occur .	Deficiencies in how the board functions might be hidden by the market thriving .
1	Going for a twofer a couple of years ago , Bush confided to Washington political columnist Andrew Glass that he enjoys hanging out with country music singer can you guess ?	Bush enjoys hanging out with a certain country music singer .
0	Duhame , who today makes her living as a graphic designer and illustrator , calls her book ( in French ) The Bird of Philosophy . The title was inspired by one of Deleuze 's cryptic Don 't you think that philosophy is as pretty as a bird 's name ?	Duham names her books in German .
1	In Newsweek , George Stephanopoulos outlines keys to an Al Gore presidential 1 ) He must express a clear agenda , not just be Clinton without the personal baggage .	George Stephanopoulos outlined the keys to an Al Gore presidency .
2	oh is there okay well we didn 't go camping we just uh we did like um we drove down to Houston to visit friends and went went to Galveston and uh to San Antonio and then up to Austin and and kind of uh you know doing the sight seeing type	We have friends from college who live in Houston .
2	Finally , she said that SEC is likely to discontinue its contract because the savings , minus the contractor 's 30 - percent commission , are not sufficient to offset SEC 's hidden management and oversight costs and employees have not been enthusiastic about participating in the program .	SEC 's Employees have filed countless complaints regarding the project , considering it a failure .
