label	text1	text2
0	Police Tear Gas , Arrest Protesters in Bangladesh . Baton - wielding riot police fired tear gas and rounded up dozens of demonstrators in Bangladesh on Tuesday during a general strike called to protest a weekend grenade attack that killed 20 people and wounded hundreds at an opposition political rally .	
1	Careening Indians Fall . Slumping Cleveland lost a three - run lead while Derek Jeter homered and stole two ninth - inning bases as New York sent the Indians to their ninth consecutive loss , 5 - 4 , Tuesday .	
3	Internosis Will Relocate To Greenbelt in October . Internosis Inc . , an information technology company in Arlington , plans to move its headquarters to Greenbelt in October . The relocation will bring 170 jobs to Prince George 's County .	
3	Microsoft offers SP2 compatibility guide . Security - focused Windows XP update can be tough on applications . Guidelines are meant to help professionals test and mitigate .	
3	Site security gets a recount at Rock the Vote . Grassroots movement to register younger voters leaves publishing tools accessible to outsiders .	
3	Sony reveals some specs for PSP handheld . The PlayStation Portable is going to have one complex processor running the show for games and multimedia .	
3	Study : Apple , Dell lead PC customer satisfaction index . The PC industry is doing a better job this year of satisfying its U . S . customers , and better technical support and easier - to-use hardware seem to have made a difference , according to the American Customer Satisfaction Index .	
3	European Union Extends Review of Microsoft Deal . By PAUL GEITNER BRUSSELS , Belgium ( AP ) -- Software giant Microsoft Corp . ( MSFT ) and the media and entertainment powerhouse Time Warner Inc ...	
0	Darfur : 4 - Point Draft Agenda Adopted in Abuja . A tentative step was taken yesterday in the quest to finding lasting peace in the crisis torn Dafur region of Sudan when the Abuja peace talks unanimously adopted a four - point draft agenda .	
3	Jamaican Government to Provide Free Internet Access in Poor ... . Jamaica # 39 ; s government on Tuesday announced a US $ 5 million ( Jamaican $ 308 million ) plan to provide free Internet access in poor communities across the island .	
1	A new Golden Girl . It took only 49 . 41 seconds for Tonique Williams - Darling to etch her name in the annals of Bahamian history . Williams - Darling crossed the finish line	
0	India 's Tata makes powerful debut . Shares in Indian software services giant Tata Consultancy close 16 higher on their market debut , raising $ 1 . 2bn for the company .	
3	EU to probe Microsoft - Time Warner buy . The decision is a setback for the two companies and their plan to acquire ContentGuard , a digital rights management firm .	
1	Allen Wins Triathlon . Kate Allen of Austria wins the triathlon with a late surge Wednesday , passing more than half of the field in the final leg and edging Loretta Harrop of Australia at the finish line .	
3	Is Google the Next Netscape ? . Is Google the Next Netscape ? To draw a parallel between Netscape # 038 ; Google in their fight against Microsoft , it is necessary to examine the various similarities between the two situations and see if the tactics that worked then will work now .	
2	GM pulls Guy Ritchie car ad after protest . Protests from seven safety groups have prompted General Motors to pull a television ad that shows a young boy driving a Corvette sports car so recklessly that it goes airborne , officials of the automaker say .	
3	Tiny telescope # 39 ; s big discovery opens new doors . WASHINGTON - A tiny telescope has spotted a giant planet circling a faraway star , using a technique that could open a new phase of planetary discovery .	
3	News : US cracks down on spam mountain . John Ashcroft , the attorney General of the US , is expected to announce on Thursday dozens of lawsuits against alleged spammers following a low key campaign against the practise across the US .	
2	Poultry Stocks See Mixed Recovery . Despite a weak third - quarter earnings report that sent its shares plunging 24 percent Tuesday , poultry producer Sanderson Farms Inc .	
1	Brazil Tops Spain for Men 's Gold in Beach Volleyball . ATHENS ( Reuters ) - Ricardo Santos and Emanuel Rego beat Spain 's Javier Bosma and Pablo Herrera 21 - 16 , 21 - 15 on Wednesday to bag Brazil 's first men 's Olympic beach volleyball gold medal .	
3	NTT DoCoMo , Motorola tie up on 3G handsets . NTT DoCoMo will release a handset compatible with non - Japanese cellular networks and with its own 3G ( third generation ) mobile network early next year .	
3	Vonage Awash in Venture Capital . VoIP ( define ) upstart Vonage has quickly amassed another $ 105 million from venture capitalists and is looking to Latin America and Asia to accelerate an already torrid growth rate .	
0	UN says Afghan vote can legitimise postwar scene ( AFP ) . AFP - Afghanistan has a chance for real political legitimacy when voters go to the polls in the country 's first post - Taliban presidential election , the UN 's envoy to the nation said .	
1	Bryant Prosecutors Question Defense DNA Evidence . DENVER ( Reuters ) - Prosecutors in the rape case against U . S . basketball star Kobe Bryant are questioning the validity of DNA evidence crucial to the defense 's case , saying data appeared to have been manipulated and might have to be thrown out .	
3	Best Software overhauls Act . Best Softwarelaunched this week an overhaul of its Act contact management software , adding to the product line a second version with more scalability and advanced functionality .	
2	MOM 2005 Released to Manufacturing . Microsoft on Wednesday announced the release to manufacturing of Microsoft Operations Manager ( MOM ) 2005 and MOM 2005 Workgroup Edition , a new edition that the company previously called MOM 2005 Express .	
1	Pittman misses out . Fani Halkia ( 1980 ) , of Greece , clears a hurdle en route to winning a gold medal ahead of fifth place finisher Jana Pittman , of Australia .	
0	Jones Advances in Long Jump ; Johnson Out . ATHENS , Greece - Marion Jones made her Athens debut in virtual anonymity , quietly advancing to the long jump final . Allen Johnson had the attention of everyone in the stadium , for all the wrong reasons ...	
2	Ford to Repair Faulty Heated Seats in Focus Cars . Ford Motor Co . said on Wednesday it will fix malfunctioning heated seats in 33 , 000 Focus cars , two - thirds of which were sold in Canada .	
3	Gartner : Q2 server shipments rise on Sun , Dell strength . Server shipments and revenue increased in the second quarter , with low - cost servers based on Linux or the Windows operating system growing faster than their Unix counterparts , according to research firm Gartner Inc .	
3	US raids Net song swappers . US agents have raided the homes of five people who allegedly traded hundreds of thousands of songs , movies and other copyrighted material over the Internet , Attorney General John Ashcroft says .	
3	Dell May Soon Unveil More Consumer Goods -Analyst ( Reuters ) . Reuters - Dell Inc . ( DELL . O ) , the world 's largest PC maker , could announce an expanded selection of its consumer electronics line in the next several weeks , a retail industry analyst said on Wednesday .	
2	Coke Loses Quiznos Sandwich Account . Quiznos Sub , the third - largest US sandwich chain , said on Wednesday it signed a deal to serve PepsiCo Inc . ( PEP . N : Quote , Profile , Research ) drinks in its US outlets , ending a 23 - year relationship with Coca - Cola Co .	
0	Israeli army set to unveil stink bomb . JERUSALEM : The Israeli army is set to unveil a new weapon designed to get under the noses of Palestinians - a massive stink bomb . A report in the Maariv daily on Wednesday said that the military , which has	
2	Northwest sues Sabre over ticket fees . Northwest Airlines Corp . filed suit against Sabre Travel Network in the US District Court for the District of Minnesota alleging that Sabre instituted measures that will make it more difficult for the carrier to sell tickets .	
3	News : FBI seizes computers in first - ever criminal action against P2P network . The Associated Press By Curt Anderson	
0	Kuwait assures help on hostages . NEW DELHI , Aug . 25 . - Kuwait has promised to leave no stone unturned to ensure the safe return of the three Indians who were taken hostage in Iraq .	
3	MmO2 Announces 3G Mobile Data Network Launch . Customers will be able to download film clips , audio and video , interactive multiplayer games , multimedia music tracks , quot ; push - to-watch quot ; services , as well as access large e - mail attachments .	
3	U . S . Justice Department Cracks Down Internet Crime . The FBI seized computers , software and equipment as part of an investigation into illegal sharing of copyrighted movies , music and games over an Internet peer - to-peer network , Attorney General John Ashcroft announced Wednesday .	
0	Mich . Rep . to Head Intelligence Panel ( AP ) . AP - Republican Rep . Peter Hoekstra of Michigan was picked Wednesday to head the House Intelligence Committee amid a heated election - year debate over how to carry out a major overhaul of the nation 's intelligence system .	
2	Belarus Bank Denies Money Laundering Charge . A bank in Belarus has denied US charges that it laundered money for former Iraqi leader Saddam Hussein . Infobank , in a statement , said it has strictly followed international agreements related to the fight against illegal transactions .	
2	Singapore Air plans $ 7 . 35B Boeing order . Singapore Airlines plans to buy up to 31 Boeing long - range 777 - 300ER planes worth about $ 7 . 35 billion , the carrier said Wednesday .	
3	Global server sales on the rise . Sales of server systems rose 7 . 7 percent globally in the second quarter to $ 11 . 55 billion as demand for Information Technology remained strong after a three year downturn , market research firm Gartner said in a statement .	
2	Oil Prices Alter Direction . After a month - long rally that repeatedly pushed prices to new highs , the cost of a barrel slumped for the fourth day , leaving the price $ 10 higher than year - ago rate .	
1	Warner to Start for Giants This Week ( AP ) . AP - Kurt Warner will start at quarterback for the New York Giants this week , although his competition with rookie Eli Manning for the regular - season job continues .	
0	Pinochet Immunity Weighed by Chile Court ( AP ) . AP - Lawyers pressed Chile 's Supreme Court on Wednesday to uphold a lower court decision stripping retired Gen . Augusto Pinochet of immunity from prosecution , saying the former dictator should face justice for past human rights abuses .	
0	Lawyer for Bush Quits Over Links to Kerry 's Foes . The quick resignation suggests that the Bush campaign , which has repeatedly said it has no ties to the Swift boat veterans group , is eager to put the issue behind it .	
3	Toyota reports a silicon carbide breakthrough . Move over silicon chips , there is a new semiconductor king on the horizon . Silicon carbide # 39 ; s ( SiC ) potential has been known since the 1950 # 39 ; s , but the properties that make is attractive also make it hard to work with .	
1	MLB , Va . Officials Meet . Chicago White Sox owner Jerry Reinsdorf led a team of negotiators from Major League Baseball in a three - hour meeting Wednesday with the leaders of the Virginia Baseball Stadium Authority .	
1	AL Wrap : Ortiz Fuels Red Sox Fire as Blue Jays Go Down ( Reuters ) . Reuters - David Ortiz thumped two homers and drove in four runs to fire the Boston Red Sox to an 11 - 5 win over the Toronto Blue Jays in the American League Wednesday .	
1	AL Wrap : Ortiz Fuels Red Sox Fire as Blue Jays Go Down . TORONTO ( Reuters ) - David Ortiz thumped two homers and drove in four runs to fire the Boston Red Sox to an 11 - 5 win over the Toronto Blue Jays in the American League Wednesday .	
0	China warns Singapore officials against future visits to Taiwan ( AFP ) . AFP - China has warned Singapore officials against visiting Taiwan again after a private and unofficial trip by the city - state 's new leader just weeks before he took office strained ties with Beijing .	
0	Sistani Urges Supporters to Wait at Najaf Gates . BAGHDAD ( Reuters ) - Iraq 's top Shi ' ite cleric Grand Ayatollah Ali al - Sistani urged his supporters converging on Najaf on Thursday not to enter the battered holy city until he arrived , a senior aide said .	
0	Rain threatens triangular final ( AFP ) . AFP - Organisers were left banking on the Dutch weather to spare Saturday 's final of the triangular cricket tournament after deciding against altering the fixture schedule in a bid to beat the rain that has marred this warm - up event for next month 's ICC Champions Trophy in England .	
0	Pakistan down India to ensure top six finish ( AFP ) . AFP - Pakistan defeated arch - rivals India 3 - 0 here to ensure they stand among the top six in the Olympic men 's field hockey competition .	
2	Singapore Air expands fleet with US $ 3 . 7B Boeing order . Singapore Airlines Ltd . , Asia # 39 ; s most profitable carrier , is betting new planes will help it lure passengers from Emirates and Cathay Pacific Airways Ltd .	
3	White House Shifts Its Focus on Climate . The administration issued a report indicating that emissions of carbon dioxide and other heat - trapping gases were the only likely explanation for global warming .	
0	Bush Makes Fourth Trip of Year to N . M . ( AP ) . AP - The ranks of independent voters in New Mexico have grown by nearly 20 , 000 in the last 10 months , a prize pulling President Bush and rival John Kerry to the state again and again .	
0	Charges reduced for Iraq jail MP . MANNHEIM , Germany -- A US military policewoman accused in the Abu Ghraib prison abuse scandal had the charges against her reduced yesterday as a set of pretrial hearings wrapped up at an American base in Germany .	
2	GM pulls Corvette ad with underage driver . DETROIT -- General Motors Corp . has withdrawn a Corvette commercial that shows a young boy driving wildly through city streets after safety advocates complained , the company said yesterday .	
2	A mixed economic bag in July . Factory orders in July for costly manufactured goods recorded the biggest gain in four months . New home sales , meanwhile , slid , according to a pair of reports	
3	Keck telescope confirms important exoplanet discovery . Hawaii # 39 ; s Keck Observatory has confirmed the existence of a Jupiter - sized planet orbiting a distant star , the first one spotted by a network of astronomers using telescopes no larger than the ones you can buy in stores .	
3	Civil servants in net porn probe . More than 200 staff at the Department of Work and Pensions have been disciplined for downloading porn at work .	
0	Dream Team Leads Spain 44 - 42 at Halftime . ATHENS , Greece - As expected , the U . S . men 's basketball team had its hands full in a quarterfinal game against Spain on Thursday ...	
3	Nokia , Pointsec team on mobile data security . Enterprises seeking higher security for their growing number of mobile devices may be interested in new encryption technology that Nokia Corp . is deploying in its smart phone products .	
2	BlackRock Buys State Street Research . NEW YORK ( Reuters ) - BlackRock Inc . BLK . N , one of the largest U . S . fixed income managers , on Thursday said it will buy its far smaller competitor State Street Research Management Co . , marking the biggest takeover in the asset management business this year .	
1	Six - month deal for Hoddle at Wolves . The 47 - year-old former England coach was unveiled at a press conference , bringing to an end Wolves # 39 ; month - long search for a successor to Dave Jones .	
3	Microsoft Expands Windows Update Release . Microsoft Corp . is starting to ramp up distribution of its massive security update for the Windows XP operating system , but analysts say they still expect the company to move at a relatively slow pace to avoid widespread glitches .	
1	British sailors bag bronze . Britain 's Chris Draper and Simon Hiscocks win bronze in a tense final 49er race on the Saronic Gulf .	
2	Freddie Mac : Investment Portfolio Grew . NEW YORK ( Reuters ) - Freddie Mac FRE . N said on Thursday its mortgage investments , or retained portfolio , grew at an annualized rate of 20 . 8 percent in July , compared with a 19 . 4 percent increase in June .	
3	Science Magazine : Asia Farmers Sucking Continent Dry ( Reuters ) . Reuters - Asian farmers drilling millions of pump - operated wells in an ever - deeper search for water are threatening to suck the continent 's underground reserves dry , a science magazine warned on Wednesday .	
3	Report : Intel Logs Big Gains In Flash Market . Intel # 39 ; s share of the booming flash market jumped 40 . 8 percent in the second quarter , according to market - research firm iSuppli Corp .	
1	Morocco # 39 ; s El Guerrouj Olympic champion . Morocco # 39 ; s Hicham El Guerrouj won in Athens Tuesday an Olympic title in the 1500m race after two failed attempts in Sydney and Atlanta .	
1	McClaren happy with striking duo . Middlesbrough boss Steve McClaren believes Mark Viduka and Jimmy Floyd Hasselbaink could forge one of the most dangerous strike partnerships in the Barclays Premiership .	
0	Iraq group to free 3 Indians , 4 others of Kuwait firm - TV ( Reuters ) . Reuters - Iraqi kidnappers of seven employees of a Kuwaiti company said in a video statement on Thursday they would release the captives once their employer halted operations in Iraq , Al Arabiya television reported .	
3	Casio Shows Off Slim , Trim Digicams . New Exilim models include the thinnest version yet , featuring a new ceramic lens .	
3	U . N . Urges Funds to Curb African Locusts ( AP ) . AP - With swarms of locusts threatening crops in a number of African countries , a U . N . agency appealed for an additional # 36 ; 70 million in assistance Thursday to prevent the upsurge from becoming a full - scale plague .	
2	Nepal blockade ' blow to tourism ' . Nepal tour operators say tourists cancelled millions of dollars of bookings due to the rebel blockade of Kathmandu .	
1	Manchester United cruise into Champions League . Manchester United eased into the Champions League group phase with a comfortable 3 - 0 victory over Dinamo Bucharest at Old Trafford on Wednesday .	
3	Intel Gives Centrino Chip Line a Wireless Upgrade ( Reuters ) . Reuters - Intel Corp . ( INTC . O ) on Thursday said it has upgraded the wireless networking capabilities of its Centrino line of notebook computer chips to allow broader network access with improved security .	
0	Panama pardons Castro ' plotters ' . Four men accused of planning to kill Cuba 's Fidel Castro have been pardoned by Panama 's president .	
0	Pinochet loses immunity : Your reaction . The Supreme Court in Chile has ruled that the former dictator General Pinochet should have his immunity from prosecution removed . A lawsuit was brought by relatives of alleged victims of the military regime Operation Condor .	
1	Rangers Sign Weekes , Bolster Goaltending ( AP ) . AP - Goaltender Kevin Weekes signed Thursday with the New York Rangers , who expect the unrestricted free agent to compete for the No . 1 job with Mike Dunham .	
2	Glaxo Settles Paxil ' Suicide Pill ' Suit . NEW YORK ( Reuters ) - GlaxoSmithKline Plc GSK . L has agreed to release all clinical studies of its drugs to settle a lawsuit that accused it of withholding negative information about the antidepressant Paxil , the New York Attorney General 's office said on Thursday .	
2	Dollar General earnings up 19 percent . CHICAGO ( CBS . MW ) - Discount retailer Dollar General reported a 19 percent rise in fiscal second - quarter earnings , helped by higher sales and lower charges .	
0	No Evidence Of Abuse At Guantanamo , says Australian Foreign ... . Australian Foreign Minister Alexander Downer says a US investigation has rejected allegations that Australian terror suspect David Hicks was abused while in US custody in Afghanistan and Cuba .	
0	British police arrest radical cleric Abu Hamza ( AFP ) . AFP - Radical Islamic cleric Abu Hamza al - Masri , already detained in London on an extradition request from the United States , was arrested under suspicion of committing or preparing terrorism acts within Britain .	
3	Olympics : High - Flying Holm Aims to Defy Science ( Reuters ) . Reuters - Sweden 's gold medal - winning high jumper Stefan Holm reckons he can leap even higher but scientists say he and other athletes were already close to the limit of what they can achieve .	
0	Japan Won 't Have U . S . Beef Anytime Soon ( Reuters ) . Reuters - Japan 's lucrative market for U . S . beef , ruptured by mad cow disease worries , is likely to remain closed for the rest of this year , U . S . meat industry officials said on Thursday .	
2	Nigeria gives Shell $ 1 . 5 billion eco - bill . The Shell oil company has been handed a $ 1 . 5 billion bill for ecological compensation in the Niger delta by the government of Nigeria .	
3	Texas School to Offer Women 's Gaming Scholarship ( Reuters ) . Reuters - As part of a drive to attract more women into the male - dominated video game industry , a program for aspiring game developers at Southern Methodist University will offer a women - only scholarship , organizers said on Thursday .	
3	Dell adds new switch to lineup . Dell has upgraded its PowerConnect line with the addition of the PowerConnect 5324 , a 24 - port managed gigabit layer 2 switch .	
3	103 arrests for Internet fraud , related crimes since June : US ( AFP ) . AFP - US authorities arrested at least 103 suspects and filed 117 criminal complaints since June 1 in a crackdown on various forms of online fraud , Attorney General John Ashcroft said .	
3	Microsoft Reprimanded for Misleading Linux Ad ( NewsFactor ) . NewsFactor - The United Kingdom 's advertising watchdog group , the Advertising Standards Association , has found that complaints lodged against a Microsoft ( Nasdaq : MSFT ) magazine ad that stated that Linux was more expensive than Windows were valid .	
3	IBM To Amp Integration with Venetica Buy ( NewsFactor ) . NewsFactor - IBM ( NYSE : IBM ) has said it will purchase Venetica , a privately held firm that provides content - integration software to unstructured data sources .	
1	Carter finishes fourth in 400 hurdles . James Carter of Baltimore finished fourth in the finals of the 400 - meter hurdles today , missing out on a medal . Felix Sanchez , of the Dominican Republic , won the gold medal .	
2	London oil drops to $ 40 a barrel . The cost of a barrel of oil in London has dipped below $ 40 as energy prices have continued to slide . The price of Brent crude in London fell to a three - week low of $ 39 .	
3	TiVo loss widens . SAN FRANCISCO ( CBS . MW ) - TiVo said its second - quarter loss widened from a year earlier on higher customer acquisition costs . Free !	
1	Athletics : Dominant Phillips takes long jump gold . ATHENS - Dwight Phillips of the United States completed a hat - trick of global long jump titles when he crushed the field with his opening leap in Thursday # 39 ; s final to win Olympic gold .	
1	Jury Selection to Begin in Kobe Bryant Rape Trial . EAGLE , Colo . ( Reuters ) - Jury selection begins in the Kobe Bryant rape case on Friday when hundreds of potential jurors fill out a questionnaire to help determine if they can sit in judgment in a trial involving race , sex and celebrity .	
2	Vioxx Faces Challenges from Insurers , Lawyers . Merck amp ; Co . faces a dual threat from health insurers and patients # 39 ; lawyers , after a US study suggested its Vioxx arthritis drug carries a greater risk than rival medicines .	
3	U . N . Agency Sees No Rapid Development of El Nino ( Reuters ) . Reuters - Fears of a new El Nino , a phenomenon that brings extreme weather patterns , are unfounded despite unusual ocean temperatures which often herald the devastating weather anomaly , the World Meteorological Organization said Thursday .	
0	Visit to a Potemkin village . Gongzhong does not resemble any Tibetan village in Tibet . It is a village more from Epcot Center in Walt Disney World .	
1	Let basketball . As the US men # 39 ; s basketball team limps into the Olympic medal round , the focus has been on the team # 39 ; s lousy outside shooting .	
3	Anglers Have Big Impact on Fish Numbers -- Study . Recreational anglers may be responsible for landing nearly 25 percent of over - fished salt water species caught off US coasts , a study released on Thursday suggests .	
0	Israeli army demolishes 13 Palestinian homes . GAZA CITY : The Israeli army demolished 13 Palestinian houses during an incursion in the southern Gaza Strip town of Rafah on Thursday , Palestinian security sources and witnesses said .	
2	Nigerian Senate approves $ 1 . 5 bln claim on Shell . LAGOS - Nigeria # 39 ; s Senate has passed a resolution asking Shell # 39 ; s Nigerian unit to pay $ 1 . 5 billion in compensation to oilfield communities for pollution , a Senate spokesman said .	
1	Goosen takes lead in the BMW Open . Retief Goosen , a two - time US Open champion , grabbed the first - round lead in the BMW Open in Nord Eichenried , Germany , with a 6 - under-par 66 , while Colin Montgomerie improved his European Ryder Cup chances by finishing one stroke back on Thursday .	
1	Hewitt cruises to quarterfinals . Former Wimbledon and US Open winner Lleyton Hewitt cruised to a 6 - 1 , 6 - 4 victory over Michael Llodra on Thursday to advance to the quarterfinals of the TD Waterhouse Cup .	
0	US edge out Brazil for gold . The United States beat Brazil 2 - 1 in extra time to win the women 's Olympic football tournament .	
0	Breast scans ' fail ' in some women . Some women with breast cancer are less likely to have their tumours picked up by scans , say experts .	
0	Yemeni Poet Says He Is al - Qaida Member . GUANTANAMO BAY NAVAL BASE , Cuba Aug . 26 , 2004 - In a dramatic turn that silenced defense lawyers , a Yemeni poet accused of crafting terrorist propaganda argued on Thursday to represent himself before a US	
1	Changing of the Guard in US Track and Field . Description : NPR # 39 ; s Steve Inskeep talks with USA Today sports columnist Christine Brennan about the latest news in track and field at the Athens Olympics .	
3	Govt . to Test New Air Passenger Screening Program . The US government unveiled plans on Thursday for a revised computer - based program using personal information to identify airline passengers who may pose a threat to air travel .	
0	Chile Court Strips Pinochet of Immunity ( AP ) . AP - Chile 's Supreme Court stripped Gen . Augusto Pinochet of immunity from prosecution Thursday in a ruling that revived hopes of his foes that he might stand trial on charges of human rights abuses during his rule .	
0	Amelie 's final footsteps retraced . Detectives have staged a reconstruction of the final steps of murdered French student Amelie Delagrange .	
0	Thatcher case twist as list of alleged coup backers vanishes . THE Thatcher saga took a dramatic twist last night when it emerged a key witness in the police investigation has disappeared , taking with him a list of wealthy individuals who supposedly bankrolled an alleged coup attempt in oil - rich Equatorial Guinea .	
2	PeopleSoft customers reassured . Oracle Corp . President Charles Phillips on Monday said PeopleSoft Inc . customers have become more comfortable with the prospect of a merger between the two software firms even as the proposed transaction awaits a critical ruling from a Delaware court .	
1	Torch passed on winning goal . ATHENS -- America # 39 ; s gold - medal soccer players don # 39 ; t just say goodbye ; they say hello . quot ; The thing I love , quot ; retiring captain Julie Foudy said , quot ; is that Tarpley and Wambach scored .	
2	Union leaders held under ESMA on Day 6 of strike . New Delhi , August 26 : The sixth day of the truckers strike on Thursday saw 12 more truckers being arrested under the Essential Services Maintenance Act ( ESMA ) in the Capital .	
2	DreamWorks Officer Quits . DreamWorks SKG , the studio that created the quot ; Shrek # 39 ; # 39 ; films , said yesterday that Helene Hahn would step down as chief operating officer .	
0	Vote 2004 - a guide to the primary . Get ready for the primary with the Herald - Tribunes special news section profiling all the federal , state and local candidates in races in Tuesdays election .	
1	Jets , Pennington Talk . The New York Jets and quarterback Chad Pennington are looking to finalize a contract extension by next Wednesday .	
1	AL Wrap : Oakland 's Durazo Piles on Misery for Baltimore ( Reuters ) . Reuters - Erubiel Durazo 's three - run homer in the second inning helped the Oakland Athletics remain top of the American League ( AL ) West with a 9 - 4 win over the reeling Baltimore Orioles Thursday .	
1	AL Wrap : Oakland 's Durazo Piles on Misery for Baltimore . NEW YORK ( Reuters ) - Erubiel Durazo 's three - run homer in the second inning helped the Oakland Athletics remain top of the American League ( AL ) West with a 9 - 4 win over the reeling Baltimore Orioles Thursday .	
1	Sports : Braves 6 Rockies 4 . ATLANTA Mike Hampton hit an RBI single and Atlanta stretched its lead in the NL East by winning its fourth in a row 6 - to-4 over Colorado .	
0	Islamic group holding lorry drivers demands firm quit Iraq ( AFP ) . AFP - A group calling itself the Secret Islamic Army ( SIA ) will release seven hostages it has been holding for more than a month as soon as their Kuwaiti company says it will no longer operate in Iraq , the SIA announced .	
0	Iraq 's Sadr Orders Fighters to Lay Down Weapons . NAJAF , Iraq ( Reuters ) - Rebel Iraqi cleric Moqtada al - Sadr on Friday ordered his men inside Najaf 's Imam Ali mosque to lay down their weapons and join thousands of Shi ' ite pilgrims outside the shrine .	
1	Guo tucks away gold for China . China # 39 ; s Guo Jingjing easily won the women # 39 ; s 3 - meter springboard last night , and Wu Minxia made it a 1 - 2 finish for the world # 39 ; s diving superpower , taking the silver .	
0	Taiwan Rescuers Dig Out 7 Bodies Buried in Landslide . TAIPEI ( Reuters ) - Taiwan rescue workers dug out seven bodies from mud and rock in a mountain village that was hit by a devastating landslide triggered by Typhoon Aere , but eight still remained buried , officials said on Friday .	
1	Camarillo # 39 ; s Homer Lifts Mexico . SOUTH WILLIAMSPORT , Pa . , Aug . 26 -- Alan Camarillo # 39 ; s first homer of the series came at a perfect time for Mexico . Camarillo hit a three - run homer in the 10th inning on Thursday to propel Guadalupe , Mexico , into	
0	Troops close Gaza roads after rockets fired at Israel . JERUSALEM -- Israeli forces blocked main roads in Gaza yesterday after rockets were fired at an Israeli town , and troops tore down houses in a refugee camp on the Egyptian border , foreshadowing more unrest after Israel # 39 ; s announced planned pullout next year	
2	Exec , wife give Stanford $ 43 . 5 million . SAN FRANCISCO ( CBS . MW ) -- Berkshire Hathaway vice - chairman Charles Munger and his wife Nancy Munger on Thursday donated $ 43 . 5 million to Stanford University and its law school .	
1	Athens - a $ 12bn bill . THE world sighed with relief when Greeks kept their promise to deliver some of the world # 39 ; s finest sport venues in time for the Athens Olympics .	
3	HP Unveils Cavalcade of Consumer Products ( PC World ) . PC World - First TVs , new printers , long - lasting inks , and projectors are targeted at living room and office .	
0	Bush Faces Heavy Pre - RNC Travel Schedule ( AP ) . AP - President Bush charges into the final runup to the Republican National Convention with a heavy campaign schedule in key states he needs to carry in November .	
1	Anticipation nation . LINCOLN , Neb . -- Carly Simon got it right a generation ago . AN - TI-CI - PA-TION . She wasn 't singing about college football , but out here in the heartland of America , as Husker Nation prepares for a new season , the sense of anticipation is enormous .	
3	Bureaucracy Pins Rocket to Earth . The da Vinci Project , a Toronto group planning to launch a homemade , manned spacecraft in October , is having trouble getting its paperwork off the ground . Canadian regulators are leery of approving the launch . And then there 's the matter of finding insurance . By Dan Brekke .	
2	Dominicans ' Swift Step Into Crisis . SANTO DOMINGO , Dominican Republic -- When Sandro Batista smashed his banana truck into a tree in April , leaving him with two hideously shattered legs and a broken arm , his orthopedic surgeon sent his sister shopping .	
3	HP Moves Deeper Into Consumer Electronics . Personal computer giant Hewlett - Packard Co . is stepping deeper than ever into the consumer electronics arena with its fall product lineup - so don 't be surprised if you hear about HP TV along with HDTV when shopping for your next television .	
3	Sprint , SBC Announce Wi - Fi Roaming Pact . Customers of Sprint Corp . and SBC Communications Inc . will be able to use both companies ' wireless Internet connections with less hassle under a reciprocal deal announced Friday .	
2	Stock Futures Flat Before GDP , Fed Speech . NEW YORK ( Reuters ) - U . S . stock futures were nearly unchanged on Friday as investors awaited key data on the economy that could determine the market 's early direction .	
2	Interbrew wins shareholder vote to buy AmBev . LONDON , August 27 ( New Ratings ) - Belgian brewing giant , Interbrew SA ( ITK . ETR ) , has received the approval of its shareholders for its proposed acquisition of the Brazilian brewer , AmBev .	
2	Update 1 : Thai Airways Orders 6 Airbus Superjumbos . Thai Airways has agreed to buy six Airbus A380s , becoming the 13th airline to order the new quot ; superjumbo , quot ; the European aircraft maker said Friday .	
1	Jacobson Lifts Ryder Cup Hopes with Sparkling 65 . MUNICH ( Reuters ) - Sweden 's Fredrik Jacobson made his bid for a last - gasp Ryder Cup spot with a spectacular seven - under-par 65 in the BMW International Open second round on Friday .	
1	CSKA sponsor rejects criticism . RUSSIAN oil giant Sibneft today rejected any suggestion of a conflict of interest existing between Chelsea and CSKA Moscow who are due to meet in the Champions League .	
3	Astronaut Candidates Practice Survival Skills . By SARA LEITCH BRUNSWICK , Maine ( AP ) -- Astronauts spend years training before they can lift off into space . They learn to operate shuttles , perform experiments in zero - gravity , and eat bugs if they must ...	
3	RealNetworks Gets in Content Business ( AP ) . AP - RealNetworks Inc . survived the dot - com collapse and an assault from Microsoft Corp . Now it 's trying to remake itself into a provider of paid Internet content .	
1	United States 66 , Russia 62 . Frustrated by fouls , turnovers and a feisty opponent , the United States desperately looked for help . Then along came Sheryl Swoopes to set things right .	
0	US economic growth slips to 2 . 8 . Annual US economic growth fell to 2 . 8 in the second quarter of 2004 , marking a slowdown from the 3 estimated a month ago .	
0	Explosive Remnants Found in Russian Jet Wreckage . One of two Russian airliners that crashed nearly simultaneously was brought down by a terrorist act , officials said Friday , after finding traces of explosives in the plane 's wreckage . A Web site connected to Islamic militants claimed the action was connected to Russia 's fight against Chechen separatists .	
3	Spike Lee Wins Cybersquatting Case Against Porn Site . Movie director Spike Lee has won his cybersquatting case against a Philippines - based operator who misused the domain name to redirect surfers to a pornographic Web Site , arbitrators ruled Friday .	
2	Socially Responsible Funds on a Tear . Don 't be too impressed -- great returns don 't always mean much .	
